time,pitch,duration,artist,role_type,shengqiang,tone,word,pitch_con
30,547.91,0.71896265,Jin Xuebin,XS,X,1,jing1,1_19_34
1,694.3,1.322048914,Luo Huilan,D,X,4,jun4,4_3_35
2,689.33,1.322048914,Luo Huilan,D,X,4,jun4,4_3_35
3,679.47,1.322048914,Luo Huilan,D,X,4,jun4,4_3_35
4,670.28,1.322048914,Luo Huilan,D,X,4,jun4,4_3_35
5,662.67,1.322048914,Luo Huilan,D,X,4,jun4,4_3_35
6,659.11,1.322048914,Luo Huilan,D,X,4,jun4,4_3_35
7,661.37,1.322048914,Luo Huilan,D,X,4,jun4,4_3_35
8,671.42,1.322048914,Luo Huilan,D,X,4,jun4,4_3_35
9,687.3,1.322048914,Luo Huilan,D,X,4,jun4,4_3_35
10,703.29,1.322048914,Luo Huilan,D,X,4,jun4,4_3_35
11,714.68,1.322048914,Luo Huilan,D,X,4,jun4,4_3_35
12,717.22,1.322048914,Luo Huilan,D,X,4,jun4,4_3_35
13,708.32,1.322048914,Luo Huilan,D,X,4,jun4,4_3_35
14,690.57,1.322048914,Luo Huilan,D,X,4,jun4,4_3_35
15,668.54,1.322048914,Luo Huilan,D,X,4,jun4,4_3_35
16,644.63,1.322048914,Luo Huilan,D,X,4,jun4,4_3_35
17,620.77,1.322048914,Luo Huilan,D,X,4,jun4,4_3_35
18,598.81,1.322048914,Luo Huilan,D,X,4,jun4,4_3_35
19,573.43,1.322048914,Luo Huilan,D,X,4,jun4,4_3_35
20,551.28,1.322048914,Luo Huilan,D,X,4,jun4,4_3_35
21,533.21,1.322048914,Luo Huilan,D,X,4,jun4,4_3_35
22,520.22,1.322048914,Luo Huilan,D,X,4,jun4,4_3_35
23,510.75,1.322048914,Luo Huilan,D,X,4,jun4,4_3_35
24,507.82,1.322048914,Luo Huilan,D,X,4,jun4,4_3_35
25,518.38,1.322048914,Luo Huilan,D,X,4,jun4,4_3_35
26,530.12,1.322048914,Luo Huilan,D,X,4,jun4,4_3_35
27,541.79,1.322048914,Luo Huilan,D,X,4,jun4,4_3_35
28,553.53,1.322048914,Luo Huilan,D,X,4,jun4,4_3_35
29,567.36,1.322048914,Luo Huilan,D,X,4,jun4,4_3_35
30,567.36,1.322048914,Luo Huilan,D,X,4,jun4,4_3_35
1,627.02,1.42399796,Luo Huilan,D,X,4,zai4,4_3_32
2,620.82,1.42399796,Luo Huilan,D,X,4,zai4,4_3_32
3,604.91,1.42399796,Luo Huilan,D,X,4,zai4,4_3_32
4,591.88,1.42399796,Luo Huilan,D,X,4,zai4,4_3_32
5,583.16,1.42399796,Luo Huilan,D,X,4,zai4,4_3_32
6,580.24,1.42399796,Luo Huilan,D,X,4,zai4,4_3_32
7,586.39,1.42399796,Luo Huilan,D,X,4,zai4,4_3_32
8,598.5,1.42399796,Luo Huilan,D,X,4,zai4,4_3_32
9,613.07,1.42399796,Luo Huilan,D,X,4,zai4,4_3_32
10,625.21,1.42399796,Luo Huilan,D,X,4,zai4,4_3_32
11,631.33,1.42399796,Luo Huilan,D,X,4,zai4,4_3_32
12,626.41,1.42399796,Luo Huilan,D,X,4,zai4,4_3_32
13,614.31,1.42399796,Luo Huilan,D,X,4,zai4,4_3_32
14,598.89,1.42399796,Luo Huilan,D,X,4,zai4,4_3_32
15,584.76,1.42399796,Luo Huilan,D,X,4,zai4,4_3_32
16,577.01,1.42399796,Luo Huilan,D,X,4,zai4,4_3_32
17,579.09,1.42399796,Luo Huilan,D,X,4,zai4,4_3_32
18,587.59,1.42399796,Luo Huilan,D,X,4,zai4,4_3_32
19,599.36,1.42399796,Luo Huilan,D,X,4,zai4,4_3_32
20,611.87,1.42399796,Luo Huilan,D,X,4,zai4,4_3_32
21,623.36,1.42399796,Luo Huilan,D,X,4,zai4,4_3_32
22,632.37,1.42399796,Luo Huilan,D,X,4,zai4,4_3_32
23,642.26,1.42399796,Luo Huilan,D,X,4,zai4,4_3_32
24,657.35,1.42399796,Luo Huilan,D,X,4,zai4,4_3_32
25,680.16,1.42399796,Luo Huilan,D,X,4,zai4,4_3_32
26,705.03,1.42399796,Luo Huilan,D,X,4,zai4,4_3_32
27,728.61,1.42399796,Luo Huilan,D,X,4,zai4,4_3_32
28,745.74,1.42399796,Luo Huilan,D,X,4,zai4,4_3_32
29,762.22,1.42399796,Luo Huilan,D,X,4,zai4,4_3_32
30,759.6,1.42399796,Luo Huilan,D,X,4,zai4,4_3_32
1,573.79,1.733858533,Luo Huilan,D,X,4,zhu4,4_3_31
2,573.96,1.733858533,Luo Huilan,D,X,4,zhu4,4_3_31
3,575.56,1.733858533,Luo Huilan,D,X,4,zhu4,4_3_31
4,576.62,1.733858533,Luo Huilan,D,X,4,zhu4,4_3_31
5,578.83,1.733858533,Luo Huilan,D,X,4,zhu4,4_3_31
6,584.33,1.733858533,Luo Huilan,D,X,4,zhu4,4_3_31
7,601.15,1.733858533,Luo Huilan,D,X,4,zhu4,4_3_31
8,627.47,1.733858533,Luo Huilan,D,X,4,zhu4,4_3_31
9,655.24,1.733858533,Luo Huilan,D,X,4,zhu4,4_3_31
10,678.09,1.733858533,Luo Huilan,D,X,4,zhu4,4_3_31
11,692.06,1.733858533,Luo Huilan,D,X,4,zhu4,4_3_31
12,690.92,1.733858533,Luo Huilan,D,X,4,zhu4,4_3_31
13,679.79,1.733858533,Luo Huilan,D,X,4,zhu4,4_3_31
14,671.72,1.733858533,Luo Huilan,D,X,4,zhu4,4_3_31
15,672.37,1.733858533,Luo Huilan,D,X,4,zhu4,4_3_31
16,681.02,1.733858533,Luo Huilan,D,X,4,zhu4,4_3_31
17,691.71,1.733858533,Luo Huilan,D,X,4,zhu4,4_3_31
18,699.35,1.733858533,Luo Huilan,D,X,4,zhu4,4_3_31
19,698.5,1.733858533,Luo Huilan,D,X,4,zhu4,4_3_31
20,690.08,1.733858533,Luo Huilan,D,X,4,zhu4,4_3_31
21,681.9,1.733858533,Luo Huilan,D,X,4,zhu4,4_3_31
22,681.9,1.733858533,Luo Huilan,D,X,4,zhu4,4_3_31
23,692.64,1.733858533,Luo Huilan,D,X,4,zhu4,4_3_31
24,708.7,1.733858533,Luo Huilan,D,X,4,zhu4,4_3_31
25,723.16,1.733858533,Luo Huilan,D,X,4,zhu4,4_3_31
26,729.38,1.733858533,Luo Huilan,D,X,4,zhu4,4_3_31
27,723.14,1.733858533,Luo Huilan,D,X,4,zhu4,4_3_31
28,704.84,1.733858533,Luo Huilan,D,X,4,zhu4,4_3_31
29,679.31,1.733858533,Luo Huilan,D,X,4,zhu4,4_3_31
30,666.47,1.733858533,Luo Huilan,D,X,4,zhu4,4_3_31
1,662.94,0.577796468,Zheng Ziru,LD,E,3,wang3,3_9_135
2,664.28,0.577796468,Zheng Ziru,LD,E,3,wang3,3_9_135
3,663.28,0.577796468,Zheng Ziru,LD,E,3,wang3,3_9_135
4,661.99,0.577796468,Zheng Ziru,LD,E,3,wang3,3_9_135
5,651.3,0.577796468,Zheng Ziru,LD,E,3,wang3,3_9_135
6,632.3,0.577796468,Zheng Ziru,LD,E,3,wang3,3_9_135
7,611.89,0.577796468,Zheng Ziru,LD,E,3,wang3,3_9_135
8,586.97,0.577796468,Zheng Ziru,LD,E,3,wang3,3_9_135
9,560.65,0.577796468,Zheng Ziru,LD,E,3,wang3,3_9_135
10,540.35,0.577796468,Zheng Ziru,LD,E,3,wang3,3_9_135
11,526,0.577796468,Zheng Ziru,LD,E,3,wang3,3_9_135
12,512.76,0.577796468,Zheng Ziru,LD,E,3,wang3,3_9_135
13,503.44,0.577796468,Zheng Ziru,LD,E,3,wang3,3_9_135
14,496.73,0.577796468,Zheng Ziru,LD,E,3,wang3,3_9_135
15,492.79,0.577796468,Zheng Ziru,LD,E,3,wang3,3_9_135
16,491.3,0.577796468,Zheng Ziru,LD,E,3,wang3,3_9_135
17,491.24,0.577796468,Zheng Ziru,LD,E,3,wang3,3_9_135
18,491.64,0.577796468,Zheng Ziru,LD,E,3,wang3,3_9_135
19,492.38,0.577796468,Zheng Ziru,LD,E,3,wang3,3_9_135
20,492.95,0.577796468,Zheng Ziru,LD,E,3,wang3,3_9_135
21,493.12,0.577796468,Zheng Ziru,LD,E,3,wang3,3_9_135
22,493.23,0.577796468,Zheng Ziru,LD,E,3,wang3,3_9_135
23,493.35,0.577796468,Zheng Ziru,LD,E,3,wang3,3_9_135
24,493.63,0.577796468,Zheng Ziru,LD,E,3,wang3,3_9_135
25,493.63,0.577796468,Zheng Ziru,LD,E,3,wang3,3_9_135
26,493.92,0.577796468,Zheng Ziru,LD,E,3,wang3,3_9_135
27,494.89,0.577796468,Zheng Ziru,LD,E,3,wang3,3_9_135
28,495.92,0.577796468,Zheng Ziru,LD,E,3,wang3,3_9_135
29,497.36,0.577796468,Zheng Ziru,LD,E,3,wang3,3_9_135
30,498.5,0.577796468,Zheng Ziru,LD,E,3,wang3,3_9_135
1,446.56,0.876441193,Yuan Huiqin,LD,X,1,xing1,1_10_55
2,446,0.876441193,Yuan Huiqin,LD,X,1,xing1,1_10_55
3,445.91,0.876441193,Yuan Huiqin,LD,X,1,xing1,1_10_55
4,445.91,0.876441193,Yuan Huiqin,LD,X,1,xing1,1_10_55
5,445.91,0.876441193,Yuan Huiqin,LD,X,1,xing1,1_10_55
6,446.48,0.876441193,Yuan Huiqin,LD,X,1,xing1,1_10_55
7,446.95,0.876441193,Yuan Huiqin,LD,X,1,xing1,1_10_55
8,447.72,0.876441193,Yuan Huiqin,LD,X,1,xing1,1_10_55
9,449.55,0.876441193,Yuan Huiqin,LD,X,1,xing1,1_10_55
10,451.27,0.876441193,Yuan Huiqin,LD,X,1,xing1,1_10_55
11,451.16,0.876441193,Yuan Huiqin,LD,X,1,xing1,1_10_55
12,450.96,0.876441193,Yuan Huiqin,LD,X,1,xing1,1_10_55
13,449.61,0.876441193,Yuan Huiqin,LD,X,1,xing1,1_10_55
14,446.25,0.876441193,Yuan Huiqin,LD,X,1,xing1,1_10_55
15,442.55,0.876441193,Yuan Huiqin,LD,X,1,xing1,1_10_55
16,439.55,0.876441193,Yuan Huiqin,LD,X,1,xing1,1_10_55
17,437.11,0.876441193,Yuan Huiqin,LD,X,1,xing1,1_10_55
18,436.44,0.876441193,Yuan Huiqin,LD,X,1,xing1,1_10_55
19,437.26,0.876441193,Yuan Huiqin,LD,X,1,xing1,1_10_55
20,439.45,0.876441193,Yuan Huiqin,LD,X,1,xing1,1_10_55
21,442.55,0.876441193,Yuan Huiqin,LD,X,1,xing1,1_10_55
22,444.48,0.876441193,Yuan Huiqin,LD,X,1,xing1,1_10_55
23,445.5,0.876441193,Yuan Huiqin,LD,X,1,xing1,1_10_55
24,445.4,0.876441193,Yuan Huiqin,LD,X,1,xing1,1_10_55
25,444.58,0.876441193,Yuan Huiqin,LD,X,1,xing1,1_10_55
26,443.24,0.876441193,Yuan Huiqin,LD,X,1,xing1,1_10_55
27,442.53,0.876441193,Yuan Huiqin,LD,X,1,xing1,1_10_55
28,441.51,0.876441193,Yuan Huiqin,LD,X,1,xing1,1_10_55
29,440.54,0.876441193,Yuan Huiqin,LD,X,1,xing1,1_10_55
30,440.28,0.876441193,Yuan Huiqin,LD,X,1,xing1,1_10_55
1,532.59,0.615521464,Bao Fei,XS,E,3,ma3,3_17_72
2,535.54,0.615521464,Bao Fei,XS,E,3,ma3,3_17_72
3,539.47,0.615521464,Bao Fei,XS,E,3,ma3,3_17_72
4,543.59,0.615521464,Bao Fei,XS,E,3,ma3,3_17_72
5,548.07,0.615521464,Bao Fei,XS,E,3,ma3,3_17_72
6,553.32,0.615521464,Bao Fei,XS,E,3,ma3,3_17_72
7,560.05,0.615521464,Bao Fei,XS,E,3,ma3,3_17_72
8,568.92,0.615521464,Bao Fei,XS,E,3,ma3,3_17_72
9,579.66,0.615521464,Bao Fei,XS,E,3,ma3,3_17_72
10,591.8,0.615521464,Bao Fei,XS,E,3,ma3,3_17_72
11,606.67,0.615521464,Bao Fei,XS,E,3,ma3,3_17_72
12,623.54,0.615521464,Bao Fei,XS,E,3,ma3,3_17_72
13,642.14,0.615521464,Bao Fei,XS,E,3,ma3,3_17_72
14,661.33,0.615521464,Bao Fei,XS,E,3,ma3,3_17_72
15,680.21,0.615521464,Bao Fei,XS,E,3,ma3,3_17_72
16,695.6,0.615521464,Bao Fei,XS,E,3,ma3,3_17_72
17,708.08,0.615521464,Bao Fei,XS,E,3,ma3,3_17_72
18,717.06,0.615521464,Bao Fei,XS,E,3,ma3,3_17_72
19,723.18,0.615521464,Bao Fei,XS,E,3,ma3,3_17_72
20,726.93,0.615521464,Bao Fei,XS,E,3,ma3,3_17_72
21,728.52,0.615521464,Bao Fei,XS,E,3,ma3,3_17_72
22,727.6,0.615521464,Bao Fei,XS,E,3,ma3,3_17_72
23,722.63,0.615521464,Bao Fei,XS,E,3,ma3,3_17_72
24,711.98,0.615521464,Bao Fei,XS,E,3,ma3,3_17_72
25,698.53,0.615521464,Bao Fei,XS,E,3,ma3,3_17_72
26,680.88,0.615521464,Bao Fei,XS,E,3,ma3,3_17_72
27,600.79,0.615521464,Bao Fei,XS,E,3,ma3,3_17_72
28,523.82,0.615521464,Bao Fei,XS,E,3,ma3,3_17_72
29,425.79,0.615521464,Bao Fei,XS,E,3,ma3,3_17_72
30,319.34,0.615521464,Bao Fei,XS,E,3,ma3,3_17_72
1,514.45,0.4720828,Bao Fei,XS,E,3,kan3,3_17_71
2,513.9,0.4720828,Bao Fei,XS,E,3,kan3,3_17_71
3,512.88,0.4720828,Bao Fei,XS,E,3,kan3,3_17_71
4,512.05,0.4720828,Bao Fei,XS,E,3,kan3,3_17_71
5,511.16,0.4720828,Bao Fei,XS,E,3,kan3,3_17_71
6,510.22,0.4720828,Bao Fei,XS,E,3,kan3,3_17_71
7,509.39,0.4720828,Bao Fei,XS,E,3,kan3,3_17_71
8,508.33,0.4720828,Bao Fei,XS,E,3,kan3,3_17_71
9,507.81,0.4720828,Bao Fei,XS,E,3,kan3,3_17_71
10,508.45,0.4720828,Bao Fei,XS,E,3,kan3,3_17_71
11,509.81,0.4720828,Bao Fei,XS,E,3,kan3,3_17_71
12,511.53,0.4720828,Bao Fei,XS,E,3,kan3,3_17_71
13,514.13,0.4720828,Bao Fei,XS,E,3,kan3,3_17_71
14,516.75,0.4720828,Bao Fei,XS,E,3,kan3,3_17_71
15,519.02,0.4720828,Bao Fei,XS,E,3,kan3,3_17_71
16,521.25,0.4720828,Bao Fei,XS,E,3,kan3,3_17_71
17,523.48,0.4720828,Bao Fei,XS,E,3,kan3,3_17_71
18,525.54,0.4720828,Bao Fei,XS,E,3,kan3,3_17_71
19,527.11,0.4720828,Bao Fei,XS,E,3,kan3,3_17_71
20,528.09,0.4720828,Bao Fei,XS,E,3,kan3,3_17_71
21,528.76,0.4720828,Bao Fei,XS,E,3,kan3,3_17_71
22,529,0.4720828,Bao Fei,XS,E,3,kan3,3_17_71
23,528.94,0.4720828,Bao Fei,XS,E,3,kan3,3_17_71
24,528.94,0.4720828,Bao Fei,XS,E,3,kan3,3_17_71
25,529.06,0.4720828,Bao Fei,XS,E,3,kan3,3_17_71
26,529.19,0.4720828,Bao Fei,XS,E,3,kan3,3_17_71
27,529.31,0.4720828,Bao Fei,XS,E,3,kan3,3_17_71
28,529.43,0.4720828,Bao Fei,XS,E,3,kan3,3_17_71
29,529.47,0.4720828,Bao Fei,XS,E,3,kan3,3_17_71
30,529.22,0.4720828,Bao Fei,XS,E,3,kan3,3_17_71
1,396.12,0.643346844,Chen Junjie,J,X,1,tian1,1_6_28
2,395.13,0.643346844,Chen Junjie,J,X,1,tian1,1_6_28
3,393.39,0.643346844,Chen Junjie,J,X,1,tian1,1_6_28
4,391.44,0.643346844,Chen Junjie,J,X,1,tian1,1_6_28
5,389.9,0.643346844,Chen Junjie,J,X,1,tian1,1_6_28
6,388.73,0.643346844,Chen Junjie,J,X,1,tian1,1_6_28
7,387.88,0.643346844,Chen Junjie,J,X,1,tian1,1_6_28
8,387.52,0.643346844,Chen Junjie,J,X,1,tian1,1_6_28
9,387.83,0.643346844,Chen Junjie,J,X,1,tian1,1_6_28
10,388.55,0.643346844,Chen Junjie,J,X,1,tian1,1_6_28
11,389.59,0.643346844,Chen Junjie,J,X,1,tian1,1_6_28
12,390.99,0.643346844,Chen Junjie,J,X,1,tian1,1_6_28
13,392.57,0.643346844,Chen Junjie,J,X,1,tian1,1_6_28
14,394.11,0.643346844,Chen Junjie,J,X,1,tian1,1_6_28
15,395.66,0.643346844,Chen Junjie,J,X,1,tian1,1_6_28
16,397.08,0.643346844,Chen Junjie,J,X,1,tian1,1_6_28
17,398.32,0.643346844,Chen Junjie,J,X,1,tian1,1_6_28
18,399.71,0.643346844,Chen Junjie,J,X,1,tian1,1_6_28
19,401.05,0.643346844,Chen Junjie,J,X,1,tian1,1_6_28
20,402.11,0.643346844,Chen Junjie,J,X,1,tian1,1_6_28
21,402.86,0.643346844,Chen Junjie,J,X,1,tian1,1_6_28
22,403.27,0.643346844,Chen Junjie,J,X,1,tian1,1_6_28
23,403.23,0.643346844,Chen Junjie,J,X,1,tian1,1_6_28
24,403.18,0.643346844,Chen Junjie,J,X,1,tian1,1_6_28
25,403.32,0.643346844,Chen Junjie,J,X,1,tian1,1_6_28
26,403.6,0.643346844,Chen Junjie,J,X,1,tian1,1_6_28
27,404.07,0.643346844,Chen Junjie,J,X,1,tian1,1_6_28
28,404.72,0.643346844,Chen Junjie,J,X,1,tian1,1_6_28
29,405.22,0.643346844,Chen Junjie,J,X,1,tian1,1_6_28
30,405.49,0.643346844,Chen Junjie,J,X,1,tian1,1_6_28
1,649.51,0.497025353,Bao Fei,XS,E,5,de5,5_17_127
2,654.17,0.497025353,Bao Fei,XS,E,5,de5,5_17_127
3,661.15,0.497025353,Bao Fei,XS,E,5,de5,5_17_127
4,666.92,0.497025353,Bao Fei,XS,E,5,de5,5_17_127
5,670.14,0.497025353,Bao Fei,XS,E,5,de5,5_17_127
6,671.53,0.497025353,Bao Fei,XS,E,5,de5,5_17_127
7,671.14,0.497025353,Bao Fei,XS,E,5,de5,5_17_127
8,669.6,0.497025353,Bao Fei,XS,E,5,de5,5_17_127
9,667.36,0.497025353,Bao Fei,XS,E,5,de5,5_17_127
10,664.3,0.497025353,Bao Fei,XS,E,5,de5,5_17_127
11,660.25,0.497025353,Bao Fei,XS,E,5,de5,5_17_127
12,655.03,0.497025353,Bao Fei,XS,E,5,de5,5_17_127
13,648.95,0.497025353,Bao Fei,XS,E,5,de5,5_17_127
14,642.83,0.497025353,Bao Fei,XS,E,5,de5,5_17_127
15,636.33,0.497025353,Bao Fei,XS,E,5,de5,5_17_127
16,629.59,0.497025353,Bao Fei,XS,E,5,de5,5_17_127
17,622.8,0.497025353,Bao Fei,XS,E,5,de5,5_17_127
18,616.37,0.497025353,Bao Fei,XS,E,5,de5,5_17_127
19,609.85,0.497025353,Bao Fei,XS,E,5,de5,5_17_127
20,604.56,0.497025353,Bao Fei,XS,E,5,de5,5_17_127
21,600.91,0.497025353,Bao Fei,XS,E,5,de5,5_17_127
22,599.03,0.497025353,Bao Fei,XS,E,5,de5,5_17_127
23,598.61,0.497025353,Bao Fei,XS,E,5,de5,5_17_127
24,599.72,0.497025353,Bao Fei,XS,E,5,de5,5_17_127
25,601.88,0.497025353,Bao Fei,XS,E,5,de5,5_17_127
26,604.75,0.497025353,Bao Fei,XS,E,5,de5,5_17_127
27,608.68,0.497025353,Bao Fei,XS,E,5,de5,5_17_127
28,613.35,0.497025353,Bao Fei,XS,E,5,de5,5_17_127
29,618.38,0.497025353,Bao Fei,XS,E,5,de5,5_17_127
30,621.23,0.497025353,Bao Fei,XS,E,5,de5,5_17_127
1,450.05,0.348905215,Chen Junjie,J,X,3,li3,3_7_100
2,450.05,0.348905215,Chen Junjie,J,X,3,li3,3_7_100
3,450.11,0.348905215,Chen Junjie,J,X,3,li3,3_7_100
4,450.21,0.348905215,Chen Junjie,J,X,3,li3,3_7_100
5,450.31,0.348905215,Chen Junjie,J,X,3,li3,3_7_100
6,450.47,0.348905215,Chen Junjie,J,X,3,li3,3_7_100
7,450.68,0.348905215,Chen Junjie,J,X,3,li3,3_7_100
8,450.83,0.348905215,Chen Junjie,J,X,3,li3,3_7_100
9,450.99,0.348905215,Chen Junjie,J,X,3,li3,3_7_100
10,451.15,0.348905215,Chen Junjie,J,X,3,li3,3_7_100
11,451.25,0.348905215,Chen Junjie,J,X,3,li3,3_7_100
12,451.36,0.348905215,Chen Junjie,J,X,3,li3,3_7_100
13,451.46,0.348905215,Chen Junjie,J,X,3,li3,3_7_100
14,451.46,0.348905215,Chen Junjie,J,X,3,li3,3_7_100
15,451.46,0.348905215,Chen Junjie,J,X,3,li3,3_7_100
16,451.46,0.348905215,Chen Junjie,J,X,3,li3,3_7_100
17,451.41,0.348905215,Chen Junjie,J,X,3,li3,3_7_100
18,451.3,0.348905215,Chen Junjie,J,X,3,li3,3_7_100
19,451.2,0.348905215,Chen Junjie,J,X,3,li3,3_7_100
20,450.99,0.348905215,Chen Junjie,J,X,3,li3,3_7_100
21,450.73,0.348905215,Chen Junjie,J,X,3,li3,3_7_100
22,450.31,0.348905215,Chen Junjie,J,X,3,li3,3_7_100
23,449.79,0.348905215,Chen Junjie,J,X,3,li3,3_7_100
24,449.17,0.348905215,Chen Junjie,J,X,3,li3,3_7_100
25,448.45,0.348905215,Chen Junjie,J,X,3,li3,3_7_100
26,447.67,0.348905215,Chen Junjie,J,X,3,li3,3_7_100
27,446.84,0.348905215,Chen Junjie,J,X,3,li3,3_7_100
28,446.02,0.348905215,Chen Junjie,J,X,3,li3,3_7_100
29,445.23,0.348905215,Chen Junjie,J,X,3,li3,3_7_100
30,444.76,0.348905215,Chen Junjie,J,X,3,li3,3_7_100
1,746.49,2.458207403,Liu Guijuan,D,X,1,kong1,1_2_230
2,746.63,2.458207403,Liu Guijuan,D,X,1,kong1,1_2_230
3,744.01,2.458207403,Liu Guijuan,D,X,1,kong1,1_2_230
4,734.26,2.458207403,Liu Guijuan,D,X,1,kong1,1_2_230
5,737.22,2.458207403,Liu Guijuan,D,X,1,kong1,1_2_230
6,735.76,2.458207403,Liu Guijuan,D,X,1,kong1,1_2_230
7,734.13,2.458207403,Liu Guijuan,D,X,1,kong1,1_2_230
8,736.95,2.458207403,Liu Guijuan,D,X,1,kong1,1_2_230
9,747.83,2.458207403,Liu Guijuan,D,X,1,kong1,1_2_230
10,744.87,2.458207403,Liu Guijuan,D,X,1,kong1,1_2_230
11,740.66,2.458207403,Liu Guijuan,D,X,1,kong1,1_2_230
12,730.19,2.458207403,Liu Guijuan,D,X,1,kong1,1_2_230
13,712.15,2.458207403,Liu Guijuan,D,X,1,kong1,1_2_230
14,689.46,2.458207403,Liu Guijuan,D,X,1,kong1,1_2_230
15,666.58,2.458207403,Liu Guijuan,D,X,1,kong1,1_2_230
16,648.41,2.458207403,Liu Guijuan,D,X,1,kong1,1_2_230
17,636.64,2.458207403,Liu Guijuan,D,X,1,kong1,1_2_230
18,613.55,2.458207403,Liu Guijuan,D,X,1,kong1,1_2_230
19,625.35,2.458207403,Liu Guijuan,D,X,1,kong1,1_2_230
20,644.57,2.458207403,Liu Guijuan,D,X,1,kong1,1_2_230
21,664.32,2.458207403,Liu Guijuan,D,X,1,kong1,1_2_230
22,685.37,2.458207403,Liu Guijuan,D,X,1,kong1,1_2_230
23,727.46,2.458207403,Liu Guijuan,D,X,1,kong1,1_2_230
24,737.21,2.458207403,Liu Guijuan,D,X,1,kong1,1_2_230
25,740.7,2.458207403,Liu Guijuan,D,X,1,kong1,1_2_230
26,729.8,2.458207403,Liu Guijuan,D,X,1,kong1,1_2_230
27,709.34,2.458207403,Liu Guijuan,D,X,1,kong1,1_2_230
28,684.56,2.458207403,Liu Guijuan,D,X,1,kong1,1_2_230
29,643.57,2.458207403,Liu Guijuan,D,X,1,kong1,1_2_230
30,629.35,2.458207403,Liu Guijuan,D,X,1,kong1,1_2_230
1,416.9,1.450472968,Liu Guijuan,D,X,3,bai3,3_2_217
2,415.74,1.450472968,Liu Guijuan,D,X,3,bai3,3_2_217
3,415.24,1.450472968,Liu Guijuan,D,X,3,bai3,3_2_217
4,414.18,1.450472968,Liu Guijuan,D,X,3,bai3,3_2_217
5,413.51,1.450472968,Liu Guijuan,D,X,3,bai3,3_2_217
6,412.89,1.450472968,Liu Guijuan,D,X,3,bai3,3_2_217
7,413.04,1.450472968,Liu Guijuan,D,X,3,bai3,3_2_217
8,413.28,1.450472968,Liu Guijuan,D,X,3,bai3,3_2_217
9,411.72,1.450472968,Liu Guijuan,D,X,3,bai3,3_2_217
10,411.76,1.450472968,Liu Guijuan,D,X,3,bai3,3_2_217
11,425.95,1.450472968,Liu Guijuan,D,X,3,bai3,3_2_217
12,441.59,1.450472968,Liu Guijuan,D,X,3,bai3,3_2_217
13,457.16,1.450472968,Liu Guijuan,D,X,3,bai3,3_2_217
14,474.7,1.450472968,Liu Guijuan,D,X,3,bai3,3_2_217
15,491.15,1.450472968,Liu Guijuan,D,X,3,bai3,3_2_217
16,493.23,1.450472968,Liu Guijuan,D,X,3,bai3,3_2_217
17,485.57,1.450472968,Liu Guijuan,D,X,3,bai3,3_2_217
18,470.48,1.450472968,Liu Guijuan,D,X,3,bai3,3_2_217
19,453.46,1.450472968,Liu Guijuan,D,X,3,bai3,3_2_217
20,436.72,1.450472968,Liu Guijuan,D,X,3,bai3,3_2_217
21,421.27,1.450472968,Liu Guijuan,D,X,3,bai3,3_2_217
22,413,1.450472968,Liu Guijuan,D,X,3,bai3,3_2_217
23,411.18,1.450472968,Liu Guijuan,D,X,3,bai3,3_2_217
24,411.42,1.450472968,Liu Guijuan,D,X,3,bai3,3_2_217
25,411.47,1.450472968,Liu Guijuan,D,X,3,bai3,3_2_217
26,411.9,1.450472968,Liu Guijuan,D,X,3,bai3,3_2_217
27,411.57,1.450472968,Liu Guijuan,D,X,3,bai3,3_2_217
28,410.21,1.450472968,Liu Guijuan,D,X,3,bai3,3_2_217
29,410.29,1.450472968,Liu Guijuan,D,X,3,bai3,3_2_217
30,407.16,1.450472968,Liu Guijuan,D,X,3,bai3,3_2_217
1,410.92,0.695284058,Guo Yuejin,LD,E,4,xiao4,4_8_192
2,411.35,0.695284058,Guo Yuejin,LD,E,4,xiao4,4_8_192
3,412.61,0.695284058,Guo Yuejin,LD,E,4,xiao4,4_8_192
4,413.95,0.695284058,Guo Yuejin,LD,E,4,xiao4,4_8_192
5,415.38,0.695284058,Guo Yuejin,LD,E,4,xiao4,4_8_192
6,416.54,0.695284058,Guo Yuejin,LD,E,4,xiao4,4_8_192
7,417.21,0.695284058,Guo Yuejin,LD,E,4,xiao4,4_8_192
8,417.54,0.695284058,Guo Yuejin,LD,E,4,xiao4,4_8_192
9,417.4,0.695284058,Guo Yuejin,LD,E,4,xiao4,4_8_192
10,417.11,0.695284058,Guo Yuejin,LD,E,4,xiao4,4_8_192
11,416.92,0.695284058,Guo Yuejin,LD,E,4,xiao4,4_8_192
12,417.06,0.695284058,Guo Yuejin,LD,E,4,xiao4,4_8_192
13,417.25,0.695284058,Guo Yuejin,LD,E,4,xiao4,4_8_192
14,417.4,0.695284058,Guo Yuejin,LD,E,4,xiao4,4_8_192
15,417.3,0.695284058,Guo Yuejin,LD,E,4,xiao4,4_8_192
16,416.87,0.695284058,Guo Yuejin,LD,E,4,xiao4,4_8_192
17,416.05,0.695284058,Guo Yuejin,LD,E,4,xiao4,4_8_192
18,415.14,0.695284058,Guo Yuejin,LD,E,4,xiao4,4_8_192
19,414.23,0.695284058,Guo Yuejin,LD,E,4,xiao4,4_8_192
20,413.32,0.695284058,Guo Yuejin,LD,E,4,xiao4,4_8_192
