"time","f0_norm","Syllable1","Syllable2","Normtime","speaker","pitch_con"
9,125.029088219284,"1","4","_LLAD4","s1","_LLAD4_s1_2"
10,121.767919841067,"1","4","_LLAD4","s1","_LLAD4_s1_2"
11,116.74164298343,"1","4","_LLAD4","s1","_LLAD4_s1_2"
12,110.234685575889,"1","4","_LLAD4","s1","_LLAD4_s1_2"
13,101.249726172497,"1","4","_LLAD4","s1","_LLAD4_s1_2"
14,89.4532031627466,"1","4","_LLAD4","s1","_LLAD4_s1_2"
15,75.713737011482,"1","4","_LLAD4","s1","_LLAD4_s1_2"
16,58.7194794427555,"1","4","_LLAD4","s1","_LLAD4_s1_2"
17,37.7312421373535,"1","4","_LLAD4","s1","_LLAD4_s1_2"
18,14.5309955390596,"1","4","_LLAD4","s1","_LLAD4_s1_2"
19,-11.1961613122094,"1","4","_LLAD4","s1","_LLAD4_s1_2"
20,-39.401729781493,"1","4","_LLAD4","s1","_LLAD4_s1_2"
21,-69.4295708749382,"1","4","_LLAD4","s1","_LLAD4_s1_2"
22,-102.04997180329,"1","4","_LLAD4","s1","_LLAD4_s1_2"
23,-134.462288584982,"1","4","_LLAD4","s1","_LLAD4_s1_2"
24,-166.761325250395,"1","4","_LLAD4","s1","_LLAD4_s1_2"
25,-197.658944119263,"1","4","_LLAD4","s1","_LLAD4_s1_2"
26,-212.4630818063,"1","4","_LLAD4","s1","_LLAD4_s1_2"
27,-216.276157056071,"1","4","_LLAD4","s1","_LLAD4_s1_2"
28,-231.388021840393,"1","4","_LLAD4","s1","_LLAD4_s1_2"
29,-251.018684343625,"1","4","_LLAD4","s1","_LLAD4_s1_2"
30,-274.59963097706,"1","4","_LLAD4","s1","_LLAD4_s1_2"
1,-226.995385446217,"1","4","_LLAD4","s2","_LLAD4_s2_1"
2,-220.622062832153,"1","4","_LLAD4","s2","_LLAD4_s2_1"
3,-213.102925957534,"1","4","_LLAD4","s2","_LLAD4_s2_1"
4,-202.849422057018,"1","4","_LLAD4","s2","_LLAD4_s2_1"
5,-194.023980811074,"1","4","_LLAD4","s2","_LLAD4_s2_1"
6,-186.182492337742,"1","4","_LLAD4","s2","_LLAD4_s2_1"
7,-169.424811077806,"1","4","_LLAD4","s2","_LLAD4_s2_1"
8,-151.032714579374,"1","4","_LLAD4","s2","_LLAD4_s2_1"
9,-129.859159122628,"1","4","_LLAD4","s2","_LLAD4_s2_1"
10,-107.864472481084,"1","4","_LLAD4","s2","_LLAD4_s2_1"
11,-84.9921121940988,"1","4","_LLAD4","s2","_LLAD4_s2_1"
12,-61.646727983923,"1","4","_LLAD4","s2","_LLAD4_s2_1"
13,-38.4472759582734,"1","4","_LLAD4","s2","_LLAD4_s2_1"
14,-16.2697543313584,"1","4","_LLAD4","s2","_LLAD4_s2_1"
15,5.62079409487228,"1","4","_LLAD4","s2","_LLAD4_s2_1"
16,27.2270066114338,"1","4","_LLAD4","s2","_LLAD4_s2_1"
17,48.4044354356749,"1","4","_LLAD4","s2","_LLAD4_s2_1"
18,69.2444033894089,"1","4","_LLAD4","s2","_LLAD4_s2_1"
19,88.6681070651148,"1","4","_LLAD4","s2","_LLAD4_s2_1"
20,107.433678174209,"1","4","_LLAD4","s2","_LLAD4_s2_1"
21,124.860557397672,"1","4","_LLAD4","s2","_LLAD4_s2_1"
22,139.911739837995,"1","4","_LLAD4","s2","_LLAD4_s2_1"
23,153.051188326996,"1","4","_LLAD4","s2","_LLAD4_s2_1"
24,162.300355542511,"1","4","_LLAD4","s2","_LLAD4_s2_1"
25,170.285198038076,"1","4","_LLAD4","s2","_LLAD4_s2_1"
26,175.048720452359,"1","4","_LLAD4","s2","_LLAD4_s2_1"
27,178.882564074366,"1","4","_LLAD4","s2","_LLAD4_s2_1"
28,181.536492099239,"1","4","_LLAD4","s2","_LLAD4_s2_1"
29,184.099283042608,"1","4","_LLAD4","s2","_LLAD4_s2_1"
30,186.738773587747,"1","4","_LLAD4","s2","_LLAD4_s2_1"
1,77.7185507523234,"1","4","_LLAD4","s2","_LLAD4_s2_2"
2,82.3773666327245,"1","4","_LLAD4","s2","_LLAD4_s2_2"
3,87.0643502660071,"1","4","_LLAD4","s2","_LLAD4_s2_2"
4,92.0654774260922,"1","4","_LLAD4","s2","_LLAD4_s2_2"
5,96.9779367414317,"1","4","_LLAD4","s2","_LLAD4_s2_2"
6,101.615151078982,"1","4","_LLAD4","s2","_LLAD4_s2_2"
7,105.773001982328,"1","4","_LLAD4","s2","_LLAD4_s2_2"
8,108.979841142366,"1","4","_LLAD4","s2","_LLAD4_s2_2"
9,111.135526608081,"1","4","_LLAD4","s2","_LLAD4_s2_2"
10,111.967674247429,"1","4","_LLAD4","s2","_LLAD4_s2_2"
11,110.708368671277,"1","4","_LLAD4","s2","_LLAD4_s2_2"
12,107.748092548603,"1","4","_LLAD4","s2","_LLAD4_s2_2"
13,101.731643366253,"1","4","_LLAD4","s2","_LLAD4_s2_2"
14,94.1318247129261,"1","4","_LLAD4","s2","_LLAD4_s2_2"
15,82.0278628962294,"1","4","_LLAD4","s2","_LLAD4_s2_2"
16,68.5130200018934,"1","4","_LLAD4","s2","_LLAD4_s2_2"
17,49.217494529044,"1","4","_LLAD4","s2","_LLAD4_s2_2"
18,28.9443709051111,"1","4","_LLAD4","s2","_LLAD4_s2_2"
19,4.2943285445906,"1","4","_LLAD4","s2","_LLAD4_s2_2"
20,-21.4141943060176,"1","4","_LLAD4","s2","_LLAD4_s2_2"
21,-53.4272584648149,"1","4","_LLAD4","s2","_LLAD4_s2_2"
22,-87.1049922696986,"1","4","_LLAD4","s2","_LLAD4_s2_2"
23,-125.423258893075,"1","4","_LLAD4","s2","_LLAD4_s2_2"
24,-150.92794488959,"1","4","_LLAD4","s2","_LLAD4_s2_2"
25,-148.301056794118,"1","4","_LLAD4","s2","_LLAD4_s2_2"
26,-155.443774512282,"1","4","_LLAD4","s2","_LLAD4_s2_2"
27,-175.42319556651,"1","4","_LLAD4","s2","_LLAD4_s2_2"
28,-205.148574417246,"1","4","_LLAD4","s2","_LLAD4_s2_2"
29,-243.494916737471,"1","4","_LLAD4","s2","_LLAD4_s2_2"
30,-256.882716202869,"1","4","_LLAD4","s2","_LLAD4_s2_2"
1,-102.564457110529,"1","4","_LLAD4","s3","_LLAD4_s3_1"
2,-96.159553556482,"1","4","_LLAD4","s3","_LLAD4_s3_1"
3,-90.2210878528695,"1","4","_LLAD4","s3","_LLAD4_s3_1"
4,-84.8390121220414,"1","4","_LLAD4","s3","_LLAD4_s3_1"
5,-81.6879587661704,"1","4","_LLAD4","s3","_LLAD4_s3_1"
6,-76.0955152307097,"1","4","_LLAD4","s3","_LLAD4_s3_1"
7,-68.7537231273468,"1","4","_LLAD4","s3","_LLAD4_s3_1"
8,-60.7915251189922,"1","4","_LLAD4","s3","_LLAD4_s3_1"
9,-51.9063156921459,"1","4","_LLAD4","s3","_LLAD4_s3_1"
10,-42.1354244836375,"1","4","_LLAD4","s3","_LLAD4_s3_1"
11,-30.5521982621115,"1","4","_LLAD4","s3","_LLAD4_s3_1"
12,-19.0200388904095,"1","4","_LLAD4","s3","_LLAD4_s3_1"
13,-7.80792490035628,"1","4","_LLAD4","s3","_LLAD4_s3_1"
14,2.56183418707997,"1","4","_LLAD4","s3","_LLAD4_s3_1"
15,11.1699771585049,"1","4","_LLAD4","s3","_LLAD4_s3_1"
16,18.6617886395024,"1","4","_LLAD4","s3","_LLAD4_s3_1"
17,24.8042616838472,"1","4","_LLAD4","s3","_LLAD4_s3_1"
18,30.5929981624513,"1","4","_LLAD4","s3","_LLAD4_s3_1"
19,36.3549791260491,"1","4","_LLAD4","s3","_LLAD4_s3_1"
20,42.1925650078322,"1","4","_LLAD4","s3","_LLAD4_s3_1"
21,48.3987644312101,"1","4","_LLAD4","s3","_LLAD4_s3_1"
22,54.3001383140445,"1","4","_LLAD4","s3","_LLAD4_s3_1"
23,59.755222719348,"1","4","_LLAD4","s3","_LLAD4_s3_1"
24,63.8038185303267,"1","4","_LLAD4","s3","_LLAD4_s3_1"
25,67.0095159829868,"1","4","_LLAD4","s3","_LLAD4_s3_1"
26,69.3747580587269,"1","4","_LLAD4","s3","_LLAD4_s3_1"
27,70.316525689673,"1","4","_LLAD4","s3","_LLAD4_s3_1"
28,70.8928507225023,"1","4","_LLAD4","s3","_LLAD4_s3_1"
29,71.1552918816624,"1","4","_LLAD4","s3","_LLAD4_s3_1"
30,71.1894448180544,"1","4","_LLAD4","s3","_LLAD4_s3_1"
1,29.6143372763981,"1","4","_LLAD4","s3","_LLAD4_s3_2"
2,30.0834682439743,"1","4","_LLAD4","s3","_LLAD4_s3_2"
3,31.0309907696367,"1","4","_LLAD4","s3","_LLAD4_s3_2"
4,32.4740018446548,"1","4","_LLAD4","s3","_LLAD4_s3_2"
5,34.8224247910593,"1","4","_LLAD4","s3","_LLAD4_s3_2"
6,37.8170727094096,"1","4","_LLAD4","s3","_LLAD4_s3_2"
7,41.1219135565377,"1","4","_LLAD4","s3","_LLAD4_s3_2"
8,44.3909638221412,"1","4","_LLAD4","s3","_LLAD4_s3_2"
9,47.1369830244766,"1","4","_LLAD4","s3","_LLAD4_s3_2"
10,49.404795435493,"1","4","_LLAD4","s3","_LLAD4_s3_2"
11,51.0180189058881,"1","4","_LLAD4","s3","_LLAD4_s3_2"
12,51.6228175144913,"1","4","_LLAD4","s3","_LLAD4_s3_2"
13,51.4604782083875,"1","4","_LLAD4","s3","_LLAD4_s3_2"
14,50.496635609808,"1","4","_LLAD4","s3","_LLAD4_s3_2"
15,48.4041079272292,"1","4","_LLAD4","s3","_LLAD4_s3_2"
16,45.0023039415019,"1","4","_LLAD4","s3","_LLAD4_s3_2"
17,40.245479700935,"1","4","_LLAD4","s3","_LLAD4_s3_2"
18,33.0619831944621,"1","4","_LLAD4","s3","_LLAD4_s3_2"
19,24.3785178315457,"1","4","_LLAD4","s3","_LLAD4_s3_2"
20,13.924736538997,"1","4","_LLAD4","s3","_LLAD4_s3_2"
21,-0.067305123540109,"1","4","_LLAD4","s3","_LLAD4_s3_2"
22,-16.8996317618155,"1","4","_LLAD4","s3","_LLAD4_s3_2"
23,-36.0348967768259,"1","4","_LLAD4","s3","_LLAD4_s3_2"
24,-58.1151423975205,"1","4","_LLAD4","s3","_LLAD4_s3_2"
25,-83.8799685033728,"1","4","_LLAD4","s3","_LLAD4_s3_2"
26,-98.2402699670808,"1","4","_LLAD4","s3","_LLAD4_s3_2"
27,-97.5071607057157,"1","4","_LLAD4","s3","_LLAD4_s3_2"
28,-111.780667773679,"1","4","_LLAD4","s3","_LLAD4_s3_2"
29,-131.630277473716,"1","4","_LLAD4","s3","_LLAD4_s3_2"
30,-153.356710363758,"1","4","_LLAD4","s3","_LLAD4_s3_2"
1,-129.328727187478,"1","4","_LLAD5","s1","_LLAD5_s1_1"
2,-125.527689861855,"1","4","_LLAD5","s1","_LLAD5_s1_1"
3,-120.510202342791,"1","4","_LLAD5","s1","_LLAD5_s1_1"
4,-114.236055411791,"1","4","_LLAD5","s1","_LLAD5_s1_1"
5,-109.35903067856,"1","4","_LLAD5","s1","_LLAD5_s1_1"
6,-101.520895842234,"1","4","_LLAD5","s1","_LLAD5_s1_1"
7,-90.344905845835,"1","4","_LLAD5","s1","_LLAD5_s1_1"
8,-77.3157776973169,"1","4","_LLAD5","s1","_LLAD5_s1_1"
9,-64.1452874629563,"1","4","_LLAD5","s1","_LLAD5_s1_1"
10,-50.8824281595621,"1","4","_LLAD5","s1","_LLAD5_s1_1"
11,-37.4814150869704,"1","4","_LLAD5","s1","_LLAD5_s1_1"
12,-24.2119142089455,"1","4","_LLAD5","s1","_LLAD5_s1_1"
13,-11.1015883905964,"1","4","_LLAD5","s1","_LLAD5_s1_1"
14,1.25786844526442,"1","4","_LLAD5","s1","_LLAD5_s1_1"
15,13.3248951387259,"1","4","_LLAD5","s1","_LLAD5_s1_1"
16,25.096347223832,"1","4","_LLAD5","s1","_LLAD5_s1_1"
17,35.4916312968785,"1","4","_LLAD5","s1","_LLAD5_s1_1"
18,44.7502368557732,"1","4","_LLAD5","s1","_LLAD5_s1_1"
19,52.5013722060521,"1","4","_LLAD5","s1","_LLAD5_s1_1"
20,58.9999072060673,"1","4","_LLAD5","s1","_LLAD5_s1_1"
21,64.8404768197274,"1","4","_LLAD5","s1","_LLAD5_s1_1"
22,69.8643496382451,"1","4","_LLAD5","s1","_LLAD5_s1_1"
23,74.2035490057865,"1","4","_LLAD5","s1","_LLAD5_s1_1"
24,78.3754597127017,"1","4","_LLAD5","s1","_LLAD5_s1_1"
25,82.452641869553,"1","4","_LLAD5","s1","_LLAD5_s1_1"
26,85.7923374514678,"1","4","_LLAD5","s1","_LLAD5_s1_1"
27,88.7556094206045,"1","4","_LLAD5","s1","_LLAD5_s1_1"
28,91.2438846825489,"1","4","_LLAD5","s1","_LLAD5_s1_1"
29,93.4328703971487,"1","4","_LLAD5","s1","_LLAD5_s1_1"
30,95.5824808065174,"1","4","_LLAD5","s1","_LLAD5_s1_1"
1,116.73755817357,"1","4","_LLAD5","s1","_LLAD5_s1_2"
2,118.756207325237,"1","4","_LLAD5","s1","_LLAD5_s1_2"
3,120.640568580425,"1","4","_LLAD5","s1","_LLAD5_s1_2"
4,122.388749129074,"1","4","_LLAD5","s1","_LLAD5_s1_2"
5,123.639950984788,"1","4","_LLAD5","s1","_LLAD5_s1_2"
6,124.612425932546,"1","4","_LLAD5","s1","_LLAD5_s1_2"
7,125.308428341635,"1","4","_LLAD5","s1","_LLAD5_s1_2"
8,125.300489601209,"1","4","_LLAD5","s1","_LLAD5_s1_2"
9,124.833038964701,"1","4","_LLAD5","s1","_LLAD5_s1_2"
10,123.898715119983,"1","4","_LLAD5","s1","_LLAD5_s1_2"
11,121.310384111644,"1","4","_LLAD5","s1","_LLAD5_s1_2"
12,117.14034620231,"1","4","_LLAD5","s1","_LLAD5_s1_2"
13,111.409092275111,"1","4","_LLAD5","s1","_LLAD5_s1_2"
14,101.440977953262,"1","4","_LLAD5","s1","_LLAD5_s1_2"
15,88.5165382883279,"1","4","_LLAD5","s1","_LLAD5_s1_2"
16,72.7526535094578,"1","4","_LLAD5","s1","_LLAD5_s1_2"
17,51.14796675241,"1","4","_LLAD5","s1","_LLAD5_s1_2"
18,26.5309465236101,"1","4","_LLAD5","s1","_LLAD5_s1_2"
19,-0.878062769118969,"1","4","_LLAD5","s1","_LLAD5_s1_2"
20,-31.871699704446,"1","4","_LLAD5","s1","_LLAD5_s1_2"
21,-64.7319644217837,"1","4","_LLAD5","s1","_LLAD5_s1_2"
22,-99.1583624614216,"1","4","_LLAD5","s1","_LLAD5_s1_2"
23,-132.88991821767,"1","4","_LLAD5","s1","_LLAD5_s1_2"
24,-165.572491573017,"1","4","_LLAD5","s1","_LLAD5_s1_2"
25,-197.156588417111,"1","4","_LLAD5","s1","_LLAD5_s1_2"
26,-224.238549424445,"1","4","_LLAD5","s1","_LLAD5_s1_2"
27,-237.802158274845,"1","4","_LLAD5","s1","_LLAD5_s1_2"
28,-242.073157026319,"1","4","_LLAD5","s1","_LLAD5_s1_2"
29,-252.675918521704,"1","4","_LLAD5","s1","_LLAD5_s1_2"
30,-267.316166957416,"1","4","_LLAD5","s1","_LLAD5_s1_2"
1,-221.503769889549,"1","4","_LLAD5","s2","_LLAD5_s2_1"
2,-213.348668984167,"1","4","_LLAD5","s2","_LLAD5_s2_1"
3,-204.197085123607,"1","4","_LLAD5","s2","_LLAD5_s2_1"
4,-192.473270181157,"1","4","_LLAD5","s2","_LLAD5_s2_1"
5,-181.974278319071,"1","4","_LLAD5","s2","_LLAD5_s2_1"
6,-172.421005968662,"1","4","_LLAD5","s2","_LLAD5_s2_1"
7,-153.767218024454,"1","4","_LLAD5","s2","_LLAD5_s2_1"
8,-133.40528161725,"1","4","_LLAD5","s2","_LLAD5_s2_1"
9,-111.541980269427,"1","4","_LLAD5","s2","_LLAD5_s2_1"
10,-89.8246759186491,"1","4","_LLAD5","s2","_LLAD5_s2_1"
11,-68.1957044218041,"1","4","_LLAD5","s2","_LLAD5_s2_1"
12,-48.3312603510365,"1","4","_LLAD5","s2","_LLAD5_s2_1"
13,-29.3551448508038,"1","4","_LLAD5","s2","_LLAD5_s2_1"
14,-13.2862072832474,"1","4","_LLAD5","s2","_LLAD5_s2_1"
15,2.2733184852425,"1","4","_LLAD5","s2","_LLAD5_s2_1"
16,16.8624590177019,"1","4","_LLAD5","s2","_LLAD5_s2_1"
17,31.4075571722869,"1","4","_LLAD5","s2","_LLAD5_s2_1"
18,45.8982421764067,"1","4","_LLAD5","s2","_LLAD5_s2_1"
19,61.733991290381,"1","4","_LLAD5","s2","_LLAD5_s2_1"
20,77.920207900205,"1","4","_LLAD5","s2","_LLAD5_s2_1"
21,95.4847824270282,"1","4","_LLAD5","s2","_LLAD5_s2_1"
22,112.672685825489,"1","4","_LLAD5","s2","_LLAD5_s2_1"
23,129.370408764672,"1","4","_LLAD5","s2","_LLAD5_s2_1"
24,144.65638565055,"1","4","_LLAD5","s2","_LLAD5_s2_1"
25,159.17881507677,"1","4","_LLAD5","s2","_LLAD5_s2_1"
26,170.619826114414,"1","4","_LLAD5","s2","_LLAD5_s2_1"
27,181.455754705086,"1","4","_LLAD5","s2","_LLAD5_s2_1"
28,191.007246267598,"1","4","_LLAD5","s2","_LLAD5_s2_1"
29,201.171048409205,"1","4","_LLAD5","s2","_LLAD5_s2_1"
30,211.912821919851,"1","4","_LLAD5","s2","_LLAD5_s2_1"
1,86.2936667141769,"1","4","_LLAD5","s2","_LLAD5_s2_2"
2,99.1673634508516,"1","4","_LLAD5","s2","_LLAD5_s2_2"
3,111.875434167062,"1","4","_LLAD5","s2","_LLAD5_s2_2"
4,124.006172224195,"1","4","_LLAD5","s2","_LLAD5_s2_2"
5,135.100924432015,"1","4","_LLAD5","s2","_LLAD5_s2_2"
6,143.325678508202,"1","4","_LLAD5","s2","_LLAD5_s2_2"
7,149.643606493856,"1","4","_LLAD5","s2","_LLAD5_s2_2"
8,152.885168011553,"1","4","_LLAD5","s2","_LLAD5_s2_2"
9,153.448267980226,"1","4","_LLAD5","s2","_LLAD5_s2_2"
10,151.392568456084,"1","4","_LLAD5","s2","_LLAD5_s2_2"
11,146.41469544916,"1","4","_LLAD5","s2","_LLAD5_s2_2"
12,139.713192797682,"1","4","_LLAD5","s2","_LLAD5_s2_2"
13,128.876948079052,"1","4","_LLAD5","s2","_LLAD5_s2_2"
14,116.650881768609,"1","4","_LLAD5","s2","_LLAD5_s2_2"
15,100.583788994381,"1","4","_LLAD5","s2","_LLAD5_s2_2"
16,83.8137991549725,"1","4","_LLAD5","s2","_LLAD5_s2_2"
17,61.6235762126335,"1","4","_LLAD5","s2","_LLAD5_s2_2"
18,38.1705020989059,"1","4","_LLAD5","s2","_LLAD5_s2_2"
19,8.16332567197992,"1","4","_LLAD5","s2","_LLAD5_s2_2"
20,-23.4421927209482,"1","4","_LLAD5","s2","_LLAD5_s2_2"
21,-58.6838538652869,"1","4","_LLAD5","s2","_LLAD5_s2_2"
22,-96.8943654957718,"1","4","_LLAD5","s2","_LLAD5_s2_2"
23,-139.554275192002,"1","4","_LLAD5","s2","_LLAD5_s2_2"
24,-184.120738920756,"1","4","_LLAD5","s2","_LLAD5_s2_2"
25,-230.662897434186,"1","4","_LLAD5","s2","_LLAD5_s2_2"
26,-248.472598195896,"1","4","_LLAD5","s2","_LLAD5_s2_2"
27,-249.815638565952,"1","4","_LLAD5","s2","_LLAD5_s2_2"
28,-269.136468255138,"1","4","_LLAD5","s2","_LLAD5_s2_2"
29,-294.178754607744,"1","4","_LLAD5","s2","_LLAD5_s2_2"
30,-336.187777411918,"1","4","_LLAD5","s2","_LLAD5_s2_2"
1,-108.569669972434,"1","4","_LLAD5","s3","_LLAD5_s3_1"
2,-105.28206061904,"1","4","_LLAD5","s3","_LLAD5_s3_1"
3,-100.883771201598,"1","4","_LLAD5","s3","_LLAD5_s3_1"
4,-95.4445900468597,"1","4","_LLAD5","s3","_LLAD5_s3_1"
5,-90.8694006351493,"1","4","_LLAD5","s3","_LLAD5_s3_1"
6,-83.0194226041092,"1","4","_LLAD5","s3","_LLAD5_s3_1"
7,-72.1799071756593,"1","4","_LLAD5","s3","_LLAD5_s3_1"
8,-58.3161577910773,"1","4","_LLAD5","s3","_LLAD5_s3_1"
9,-43.9540913120538,"1","4","_LLAD5","s3","_LLAD5_s3_1"
10,-29.262554616716,"1","4","_LLAD5","s3","_LLAD5_s3_1"
11,-15.395616648246,"1","4","_LLAD5","s3","_LLAD5_s3_1"
12,-2.78338567050218,"1","4","_LLAD5","s3","_LLAD5_s3_1"
13,8.56157880784576,"1","4","_LLAD5","s3","_LLAD5_s3_1"
14,16.1976567709103,"1","4","_LLAD5","s3","_LLAD5_s3_1"
15,22.2801572710969,"1","4","_LLAD5","s3","_LLAD5_s3_1"
16,27.1913447578993,"1","4","_LLAD5","s3","_LLAD5_s3_1"
17,31.2067420123601,"1","4","_LLAD5","s3","_LLAD5_s3_1"
18,35.1831734105976,"1","4","_LLAD5","s3","_LLAD5_s3_1"
19,39.260902885896,"1","4","_LLAD5","s3","_LLAD5_s3_1"
20,44.2685478410713,"1","4","_LLAD5","s3","_LLAD5_s3_1"
21,49.4328372243135,"1","4","_LLAD5","s3","_LLAD5_s3_1"
22,54.5567012327301,"1","4","_LLAD5","s3","_LLAD5_s3_1"
23,58.905189303365,"1","4","_LLAD5","s3","_LLAD5_s3_1"
24,61.9683819650643,"1","4","_LLAD5","s3","_LLAD5_s3_1"
25,63.9419943249807,"1","4","_LLAD5","s3","_LLAD5_s3_1"
26,63.8213615040506,"1","4","_LLAD5","s3","_LLAD5_s3_1"
27,62.2687458983658,"1","4","_LLAD5","s3","_LLAD5_s3_1"
28,59.7049917454635,"1","4","_LLAD5","s3","_LLAD5_s3_1"
29,55.7482029730102,"1","4","_LLAD5","s3","_LLAD5_s3_1"
30,51.4621183644265,"1","4","_LLAD5","s3","_LLAD5_s3_1"
1,42.7789734079263,"1","4","_LLAD5","s3","_LLAD5_s3_2"
2,40.1337305650857,"1","4","_LLAD5","s3","_LLAD5_s3_2"
3,38.223944251821,"1","4","_LLAD5","s3","_LLAD5_s3_2"
4,37.2048152240352,"1","4","_LLAD5","s3","_LLAD5_s3_2"
5,37.4744034525688,"1","4","_LLAD5","s3","_LLAD5_s3_2"
6,38.1874242970669,"1","4","_LLAD5","s3","_LLAD5_s3_2"
7,39.4525663829022,"1","4","_LLAD5","s3","_LLAD5_s3_2"
8,41.3447647351938,"1","4","_LLAD5","s3","_LLAD5_s3_2"
9,43.2830158502188,"1","4","_LLAD5","s3","_LLAD5_s3_2"
10,44.9537365233571,"1","4","_LLAD5","s3","_LLAD5_s3_2"
11,45.928879860855,"1","4","_LLAD5","s3","_LLAD5_s3_2"
12,46.3639754201135,"1","4","_LLAD5","s3","_LLAD5_s3_2"
13,45.5094092259344,"1","4","_LLAD5","s3","_LLAD5_s3_2"
14,43.1944589494019,"1","4","_LLAD5","s3","_LLAD5_s3_2"
15,39.8163015155412,"1","4","_LLAD5","s3","_LLAD5_s3_2"
16,34.2669258489284,"1","4","_LLAD5","s3","_LLAD5_s3_2"
17,27.7504281474835,"1","4","_LLAD5","s3","_LLAD5_s3_2"
18,20.3709596764165,"1","4","_LLAD5","s3","_LLAD5_s3_2"
19,11.4877786878722,"1","4","_LLAD5","s3","_LLAD5_s3_2"
20,1.91391631581814,"1","4","_LLAD5","s3","_LLAD5_s3_2"
21,-8.51539258468733,"1","4","_LLAD5","s3","_LLAD5_s3_2"
22,-21.1810455643317,"1","4","_LLAD5","s3","_LLAD5_s3_2"
23,-35.6969487488693,"1","4","_LLAD5","s3","_LLAD5_s3_2"
24,-53.1945856656207,"1","4","_LLAD5","s3","_LLAD5_s3_2"
25,-74.421906013735,"1","4","_LLAD5","s3","_LLAD5_s3_2"
26,-90.6745121928877,"1","4","_LLAD5","s3","_LLAD5_s3_2"
27,-88.7237138684648,"1","4","_LLAD5","s3","_LLAD5_s3_2"
28,-97.8070904152671,"1","4","_LLAD5","s3","_LLAD5_s3_2"
29,-113.070149618925,"1","4","_LLAD5","s3","_LLAD5_s3_2"
30,-136.355063665751,"1","4","_LLAD5","s3","_LLAD5_s3_2"
1,-23.2752441563782,"2","1","_LLBA1","s1","_LLBA1_s1_1"
2,-27.8858005178902,"2","1","_LLBA1","s1","_LLBA1_s1_1"
3,-32.3802101479696,"2","1","_LLBA1","s1","_LLBA1_s1_1"
4,-36.5712756621174,"2","1","_LLBA1","s1","_LLBA1_s1_1"
5,-38.972033913253,"2","1","_LLBA1","s1","_LLBA1_s1_1"
6,-42.7395598308422,"2","1","_LLBA1","s1","_LLBA1_s1_1"
7,-46.9126538307401,"2","1","_LLBA1","s1","_LLBA1_s1_1"
8,-49.9072670266671,"2","1","_LLBA1","s1","_LLBA1_s1_1"
9,-51.4228900552314,"2","1","_LLBA1","s1","_LLBA1_s1_1"
10,-51.9600619420453,"2","1","_LLBA1","s1","_LLBA1_s1_1"
11,-51.3724594818987,"2","1","_LLBA1","s1","_LLBA1_s1_1"
12,-49.2236343069751,"2","1","_LLBA1","s1","_LLBA1_s1_1"
13,-46.1263410470578,"2","1","_LLBA1","s1","_LLBA1_s1_1"
14,-42.0517800033792,"2","1","_LLBA1","s1","_LLBA1_s1_1"
15,-36.5956383096182,"2","1","_LLBA1","s1","_LLBA1_s1_1"
16,-30.3018998750949,"2","1","_LLBA1","s1","_LLBA1_s1_1"
17,-23.1769942040612,"2","1","_LLBA1","s1","_LLBA1_s1_1"
18,-14.6698936762803,"2","1","_LLBA1","s1","_LLBA1_s1_1"
19,-5.04749690598214,"2","1","_LLBA1","s1","_LLBA1_s1_1"
20,5.61574561134739,"2","1","_LLBA1","s1","_LLBA1_s1_1"
21,18.0767392922696,"2","1","_LLBA1","s1","_LLBA1_s1_1"
22,31.1927447581124,"2","1","_LLBA1","s1","_LLBA1_s1_1"
23,44.3863169778165,"2","1","_LLBA1","s1","_LLBA1_s1_1"
24,57.2570056004938,"2","1","_LLBA1","s1","_LLBA1_s1_1"
25,68.8694661236152,"2","1","_LLBA1","s1","_LLBA1_s1_1"
26,79.1755823709402,"2","1","_LLBA1","s1","_LLBA1_s1_1"
27,87.8654759361896,"2","1","_LLBA1","s1","_LLBA1_s1_1"
28,95.3551479959817,"2","1","_LLBA1","s1","_LLBA1_s1_1"
29,102.685719621209,"2","1","_LLBA1","s1","_LLBA1_s1_1"
30,110.113190605503,"2","1","_LLBA1","s1","_LLBA1_s1_1"
1,-87.182179784071,"2","1","_LLBA1","s1","_LLBA1_s1_2"
2,-77.0828460807697,"2","1","_LLBA1","s1","_LLBA1_s1_2"
3,-66.8406274663835,"2","1","_LLBA1","s1","_LLBA1_s1_2"
4,-56.3295791842031,"2","1","_LLBA1","s1","_LLBA1_s1_2"
5,-45.207775640122,"2","1","_LLBA1","s1","_LLBA1_s1_2"
6,-34.3271358560796,"2","1","_LLBA1","s1","_LLBA1_s1_2"
7,-23.9949709878083,"2","1","_LLBA1","s1","_LLBA1_s1_2"
8,-14.2699113049298,"2","1","_LLBA1","s1","_LLBA1_s1_2"
9,-4.9007430942379,"2","1","_LLBA1","s1","_LLBA1_s1_2"
10,2.78732711621296,"2","1","_LLBA1","s1","_LLBA1_s1_2"
11,9.27035827253349,"2","1","_LLBA1","s1","_LLBA1_s1_2"
12,14.7196425951877,"2","1","_LLBA1","s1","_LLBA1_s1_2"
13,18.9403675697729,"2","1","_LLBA1","s1","_LLBA1_s1_2"
14,22.3352342086137,"2","1","_LLBA1","s1","_LLBA1_s1_2"
15,25.042375956059,"2","1","_LLBA1","s1","_LLBA1_s1_2"
